%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1583534047271507067,3909,1583534047270836115,mocap,0.425010484707,-0.516351191707,1.40242273581,-0.0295355726317,0.0385616611585,0.91147019937,0.408488339979
1583534047305941292,3910,1583534047305043697,mocap,0.424383403757,-0.517018215665,1.40225787686,-0.0299579418331,0.0382221783776,0.911614833482,0.408166610806
1583534047354515445,3911,1583534047353646517,mocap,0.423341462938,-0.518297862959,1.40190898981,-0.0311200245943,0.0382109972062,0.911182893118,0.409044250724
1583534047391898950,3912,1583534047390948534,mocap,0.422107618505,-0.519943615612,1.40164995637,-0.0284531409852,0.040640005689,0.911285970895,0.408774617554
1583534047463439569,3913,1583534047462437630,mocap,0.421194176387,-0.520992702331,1.40124315456,-0.0288528230659,0.0405990378183,0.91125050414,0.40882973404
1583534047498878650,3914,1583534047498424768,mocap,0.418672644703,-0.524405120246,1.39931808987,-0.0288475157087,0.0402421824294,0.911077251648,0.409251303139
1583534047568127201,3915,1583534047567429304,mocap,0.417904977171,-0.525596589776,1.39842022863,-0.0279928761376,0.042879720859,0.911373240412,0.408382841321
1583534047588339292,3916,1583534047587361813,mocap,0.415772911941,-0.529006472258,1.39562165076,-0.02871774408,0.043869958359,0.910554068308,0.41005122438
1583534047625798777,3917,1583534047624878645,mocap,0.415538064961,-0.529348789798,1.39521200041,-0.0288131511102,0.0438722783972,0.910632609606,0.409869827914
1583534047642076313,3918,1583534047641570568,mocap,0.414226372956,-0.531607103198,1.39330186323,-0.0299376156947,0.0430881272084,0.90963335384,0.41208532374
1583534047705028879,3919,1583534047702851772,mocap,0.414017362546,-0.531967792726,1.3928793505,-0.0303722596667,0.0422478685095,0.909613103931,0.41218520668
1583534047707146000,3920,1583534047706808567,mocap,0.412652329781,-0.534277429162,1.3900767899,-0.0309189323535,0.0412780498135,0.909335796253,0.412854153277
1583534047969836908,3921,1583534047968844175,mocap,0.412445032231,-0.534747215126,1.38964281584,-0.0312992285986,0.0412070444465,0.90930139724,0.41290835152
1583534048159342376,3922,1583534048158621311,mocap,0.406735111532,-0.544432218325,1.37266631055,-0.0290619826215,0.0417856967701,0.907100548202,0.417825265108
1583534048171567805,3923,1583534048170641899,mocap,0.404121086975,-0.549233003705,1.36148361407,-0.0306470369863,0.0451106536855,0.90493362968,0.422043734608
1583534048226092411,3924,1583534048225315571,mocap,0.403854580093,-0.549781088858,1.36057151082,-0.0310225594943,0.0442291053355,0.904511468646,0.423013463298
1583534048480682156,3925,1583534048478170872,mocap,0.403248546005,-0.55072080325,1.35813529548,-0.0291302870021,0.0449881757086,0.904180471897,0.423774898579
1583534048835501985,3926,1583534048834336996,mocap,0.400293981229,-0.555482862338,1.35899923026,-0.030154401806,0.0406451836646,0.90052200575,0.431855066263
1583534049088144956,3927,1583534049087669611,mocap,0.396851864985,-0.561369576114,1.40068391259,-0.0278148405692,0.0461494942232,0.896168178599,0.440430646633
1583534049253930993,3928,1583534049253331423,mocap,0.39624712492,-0.56536528154,1.45806877733,-0.0271678466086,0.0428944478333,0.892710402737,0.447761221302
1583534049361181828,3929,1583534049360705137,mocap,0.397893410344,-0.567318890317,1.48424960153,-0.0271116595557,0.0432737686245,0.890821151838,0.45147537508
1583534049371663893,3930,1583534049370980263,mocap,0.399404539253,-0.56914456696,1.49456539062,-0.0276970996884,0.0420554470228,0.88933428017,0.454476344994
1583534049423698867,3931,1583534049423105955,mocap,0.399774153041,-0.569626544081,1.49641381637,-0.0268634130847,0.0432302024577,0.888981998855,0.455104946518
1583534049427318500,3932,1583534049427011013,mocap,0.400894572975,-0.570518290342,1.50078108793,-0.0279835548048,0.0410674702156,0.887955175762,0.457237344701
1583534049460762385,3933,1583534049460015059,mocap,0.401048651102,-0.570830707073,1.50157269435,-0.0282886294408,0.0401827810761,0.887705475402,0.457781701786
1583534049605359680,3934,1583534049603504658,mocap,0.402526443573,-0.5721178344,1.50448814598,-0.0270144735,0.0425805934329,0.886971506678,0.459062803574
1583534049626488167,3935,1583534049625764132,mocap,0.405278732911,-0.574926492503,1.50212553187,-0.0289774065561,0.0407796323377,0.885832848898,0.461299788975
1583534049756120293,3936,1583534049755239487,mocap,0.406309471012,-0.576171912637,1.49886133899,-0.0291009503588,0.042081079745,0.884979338664,0.462810855052
1583534049790899289,3937,1583534049789758205,mocap,0.409111513083,-0.580445518913,1.4871438802,-0.0318930111727,0.0381198286208,0.883052976476,0.466633855652
1583534049863081002,3938,1583534049860937595,mocap,0.410009850371,-0.582153247369,1.48428343496,-0.0306478749916,0.0389903191694,0.882845435477,0.467037899775
1583534049912178467,3939,1583534049911072969,mocap,0.411126306368,-0.585128527354,1.4813590014,-0.0318700075841,0.0384337686214,0.882473568436,0.467704553172
1583534049922858127,3940,1583534049922167301,mocap,0.411668203194,-0.587011457908,1.48082896792,-0.031262818913,0.0393188497602,0.881877212866,0.468795526467
1583534049974193930,3941,1583534049973161459,mocap,0.412070625175,-0.587901558425,1.48077768585,-0.0298256500625,0.0416771771683,0.881884404111,0.468671890866
1583534050001952140,3942,1583534050001254797,mocap,0.412609078869,-0.589936534927,1.4804159399,-0.0300334210967,0.0422486450156,0.881583299432,0.469173669096
